track_id,length,popularity,danceability,acousticness,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature,favorite
6k5DKQMC96daK6fSvAxdQv,155676,57,0.752,0.0742,0.935,0.0352,0.081,-6.263,0.203,126.022,4,0
0pjBqAz8GlxGlpaU4W0DxS,192900,66,0.73,0.0922,0.717,0.00296,0.112,-9.095,0.0554,122.988,4,0
5GHVp2CCufZ8MJzYE82W7R,198019,64,0.715,0.00695,0.833,0.476,0.058,-4.543,0.039,128.988,4,0
4NXziaKXuKQAuuJ1Sjk5yA,182508,55,0.78,0.318,0.682,2.17e-05,0.435,-3.662,0.0377,128.037,4,0
7uIVzpVyZ1qO4qOxW4xzel,198979,54,0.759,0.00571,0.9,5.13e-05,0.294,-1.999,0.0419,127.999,4,0
6YzWNNWyxVGC0eczvuUtmF,222076,61,0.7,0.0028,0.731,0.361,0.105,-6.07,0.0445,126.998,4,0
5OFVzqSeFxGpvDGyHvVeLj,152304,83,0.755,0.0144,0.86,7.47e-06,0.344,-4.811,0.0523,128.004,4,0
2e0Lsi6FfpmjKtdKkaZHuO,165714,51,0.656,0.00158,0.961,0.0153,0.327,-4.794,0.398,126.149,4,0
04R4oiYD4NU6ZkdwlaJSep,149565,65,0.667,0.031,0.815,0.0361,0.0349,-7.401,0.19,138.057,4,0
2HJBsWX5LQK8Y95JzPJ4zp,211400,66,0.445,0.00494,0.911,1.87e-05,0.0892,-5.62,0.198,150.237,4,0
0BJq75IdLPWnFWG0TLwoN2,221906,47,0.618,0.0122,0.887,0.0183,0.164,-4.77,0.038,149.958,4,0
1gejz5ROvJBUb6WJzkMAcc,216979,70,0.766,0.0117,0.699,0.00241,0.082,-7.118,0.0469,126.99,4,0
5Hk5evSK4PAWQ9iLeochx6,154761,43,0.765,0.0972,0.827,0.0,0.35,-3.483,0.152,125.954,4,0
2JBSkAvVl4MDXWwkEVEVej,161571,41,0.588,0.048,0.977,0.000881,0.243,-2.681,0.0629,140.03,4,0
5bGNsC7FTQ3WZzz0XYOmvZ,202000,64,0.648,0.000899,0.766,0.24,0.0851,-10.181,0.0336,118.974,4,0
4MhxagNeAqtTdy9ht8tQo5,156818,57,0.645,0.066,0.844,0.0012,0.242,-5.392,0.0284,132.097,4,0
5Jdq37BXjjEvdBRRR1eFSV,197812,38,0.696,0.138,0.924,0.0353,0.278,-3.517,0.0412,128.009,4,0
2YFhqZvhTpyK13gKXMKV7R,205938,81,0.692,0.17,0.823,0.00802,0.134,-7.209,0.0547,124.964,4,0
1E8i4Xq9tH2LVWC0b1Sptj,173658,56,0.642,0.0736,0.76,0.0,0.301,-4.221,0.0976,122.898,4,0
59o6ojGNGJOYiVJSzC6Lsa,162992,71,0.709,0.108,0.783,4.1e-05,0.103,-5.944,0.0551,127.043,4,0
6HJTudh3Zd7WfxJHOHsvDB,181442,44,0.671,0.00367,0.852,0.0033,0.0754,-5.375,0.0415,127.005,4,0
0oCNRAmwLo4zHDpCKpjQtI,188640,61,0.73,0.00806,0.903,0.252,0.0998,-5.64,0.0427,124.957,4,0
3DDLRC6c693OtavNQlFHJg,221762,44,0.89,0.0308,0.865,0.472,0.243,-4.71,0.0899,134.015,4,0
6zngi7VIMwoTrQqVGSnHi2,175309,52,0.831,0.0116,0.742,0.0687,0.12,-5.334,0.0615,121.989,4,0
2Tl5fhF4itz5VeXHRVGIO5,234411,51,0.734,0.0032,0.766,0.00973,0.323,-6.702,0.0514,127.99,4,0
5DQFUDNNpdu2l3ZyE8GHON,150789,59,0.675,0.481,0.818,0.00803,0.286,-5.969,0.493,113.893,4,0
1wgYKTumhfVTlanuSQ67Jx,163322,39,0.816,0.338,0.587,0.00255,0.0974,-7.425,0.0523,133.0,4,0
5072hCBK3Z15qRnTEzd8fy,211428,66,0.448,0.00107,0.911,0.555,0.37,-7.121,0.0491,126.021,4,0
1BJJbSX6muJVF2AK7uH1x4,177598,90,0.727,0.0563,0.782,0.336,0.225,-8.529,0.042,119.992,4,0
0h3Xy4V4apMraB5NuM8U7Z,213363,89,0.875,0.0638,0.518,0.00995,0.125,-8.388,0.0551,126.089,4,0
5ZUIPLoTLJZrPQh2kFZEUM,152250,84,0.771,0.0245,0.741,0.000163,0.111,-7.132,0.0374,120.064,4,0
31nfdEooLEq7dn3UMcIeB5,178156,83,0.634,0.0908,0.824,0.0711,0.119,-3.394,0.047,137.959,4,0
3AjSfp5FDvwtMU9XBsbS8j,139300,80,0.767,0.209,0.83,0.836,0.0582,-8.78,0.206,75.023,4,0
1bJRd2ey6ER7neSxZwYdAG,138246,80,0.793,0.279,0.779,0.000311,0.314,-4.609,0.0581,142.002,4,0
331l3xABO0HMr1Kkyh2LZq,149667,90,0.681,0.0375,0.714,0.0,0.232,-4.617,0.0309,129.976,4,0
23RoR84KodL5HWvUTneQ1w,231545,81,0.671,0.12,0.876,0.188,0.0823,-5.681,0.0352,129.998,4,0
6vsKOJPjdxlYgRs8McgtCQ,150000,76,0.817,0.0895,0.812,0.536,0.0669,-6.674,0.057,128.028,4,0
0iB5f04XdJ2tcfhoVkeLV8,121500,79,0.65,0.00191,0.946,0.127,0.149,-5.454,0.0421,160.027,4,0
5KTZgG84bKFGm53lhLtTqc,208135,80,0.847,0.201,0.637,0.201,0.121,-8.751,0.0587,120.033,4,0
70kfnr6pptxpV8YXjii68u,334760,66,0.815,0.0552,0.86,0.00289,0.0249,-3.755,0.168,126.879,4,0
4QfikoJtCEiOj7G5R9m3sP,175803,78,0.571,0.0494,0.791,0.0,0.0612,-5.935,0.0741,122.085,4,0
3iHrGCUXfZ4BoOy615Ydbk,189816,67,0.62,0.00183,0.869,0.488,0.296,-5.566,0.0486,125.031,4,0
7LXimIqTYO76Utly8VFABu,188320,65,0.712,0.00226,0.82,0.359,0.1,-6.624,0.0382,128.005,4,0
5vFJOD9V4rHgTLWaBRGQ4N,236065,67,0.652,0.00248,0.818,0.289,0.201,-5.994,0.0276,122.005,4,0
68R0zVUeMJ2C852Ov6d2Mh,220538,70,0.392,0.163,0.924,0.000268,0.11,-1.723,0.0572,136.013,4,0
1MVqeIAwhD4T44AKVkIfic,222784,72,0.68,0.00499,0.881,0.0253,0.574,-4.503,0.0553,174.062,4,0
0agQ9vIV7NP4dntGKLcCXO,153518,80,0.848,0.016,0.629,0.18,0.049,-6.198,0.0424,130.017,4,0
48lxT5qJF0yYyf2z4wB4xW,144846,87,0.788,0.0229,0.936,1.3e-06,0.311,-6.294,0.301,151.019,4,0
5Jpz4nv8nA6FIYO5gEyQa2,184852,80,0.545,0.191,0.793,0.00281,0.335,-3.615,0.0371,87.024,4,0
1NpIUD4KqHaMT91kw0YV40,227283,78,0.724,0.0103,0.8,9.38e-05,0.0823,-5.468,0.0541,119.984,4,0
0zKbDrEXKpnExhGQRe9dxt,153442,75,0.555,0.0645,0.884,8.18e-05,0.349,-4.424,0.213,121.906,4,0
59NraMJsLaMCVtwXTSia8i,132359,85,0.638,0.001,0.717,1.79e-06,0.113,-5.804,0.0375,141.904,4,0
3BKD1PwArikchz2Zrlp1qi,140017,85,0.602,0.00126,0.91,0.000174,0.12,-3.404,0.0308,127.944,4,0
0VO8gYVDSwM1Qdd2GsMoYK,234000,79,0.553,0.0027,0.659,0.0,0.105,-7.295,0.0391,120.146,4,0
2AeZKalqK8SYHE3AE3KOKP,144000,62,0.874,0.0543,0.664,0.835,0.296,-8.342,0.228,140.028,4,0
0OvO2X2Q3i98dc5RcgEN3x,175500,75,0.596,0.0524,0.667,0.000109,0.205,-5.651,0.0295,140.002,4,0
1UPHCP5YeVfele4DMbdGyi,201145,74,0.737,0.0329,0.899,0.0,0.186,-3.189,0.0556,125.992,4,0
5SFCEkybGYmmzKqewtDEaN,154215,67,0.788,0.0222,0.906,0.00283,0.0822,-5.863,0.0382,128.004,4,0
5OFVzqSeFxGpvDGyHvVeLj,152304,83,0.755,0.0144,0.86,7.47e-06,0.344,-4.811,0.0523,128.004,4,0
09rAJ1Q1NNJSaUKEW3X9P6,173008,73,0.627,0.116,0.796,0.0,0.109,-5.192,0.08,125.99,4,0
32aeRhnsILUPSbPiH5x62t,185238,64,0.68,0.123,0.721,0.0,0.162,-4.379,0.188,125.963,4,0
63HwAAXuSV2tzIUPoHOwZa,182857,72,0.762,0.00623,0.895,0.142,0.204,-4.562,0.0734,125.985,4,0
5mF7p5mwgaPZyIykUhO3PN,169302,71,0.778,0.0115,0.803,0.129,0.328,-7.05,0.069,129.014,4,0
0r3nMF80NSIuPIxeod4aoG,197694,74,0.787,0.0509,0.723,0.00447,0.085,-6.995,0.152,123.993,4,0
4ejCsNXh66YasBUiwfBhDg,178242,62,0.815,0.00589,0.645,2.96e-05,0.709,-6.046,0.0938,126.994,4,0
4fLnoXqsxHZFvGKppc7kCr,191365,73,0.69,0.0268,0.84,3.06e-05,0.363,-6.947,0.0573,129.935,4,0
787Y2idwCU2Rk60Prv4wpr,207514,75,0.747,0.00353,0.822,0.132,0.165,-6.373,0.0721,129.994,4,0
3DqOJ2BoddzZpNdty3okJH,200787,69,0.855,0.0736,0.839,0.426,0.32,-5.733,0.153,127.044,4,0
09CnYHiZ5jGT1wr1TXJ9Zt,140000,85,0.673,0.0229,0.95,0.0823,0.398,-5.149,0.0488,150.019,4,0
0rK3a7tLRVgJBoc2DP3tIX,203437,60,0.716,0.00799,0.94,0.728,0.0807,-5.443,0.0539,128.015,4,0
4AFlChQQJbB1MOCgOiiyYc,152400,70,0.792,0.0178,0.827,0.00326,0.096,-5.382,0.0363,128.014,4,0
4bz8Z7squfs2Yji2DwoujR,191590,74,0.477,0.0213,0.854,1.67e-05,0.19,-5.274,0.0896,126.965,4,0
6WS2TcsMEGOFtveWbtbuwZ,274925,64,0.699,0.003,0.755,0.00511,0.244,-6.502,0.122,134.082,4,0
7F7N0yugLFgKXoEACgtzD8,147895,70,0.706,0.0505,0.975,0.247,0.109,-5.58,0.0651,154.993,4,0
3bK1zVFBKIzYjmptmI4NsJ,155905,83,0.611,0.00257,0.757,0.0,0.058,-3.546,0.03,126.963,4,0
5mjYQaktjmjcMKcUIcqz4s,172964,81,0.628,0.701,0.523,0.00274,0.219,-8.307,0.0946,169.982,4,0
2ZWmmrWUgDBcPSLihBMvhg,177291,75,0.633,0.214,0.931,0.00398,0.0585,-0.424,0.228,87.537,4,0
0xoYZ45fgTfyQYREZPN7Sa,208524,83,0.702,0.583,0.797,0.495,0.179,-6.635,0.0557,122.011,4,0
6KqM3xmPIDonsTjCSGrrr5,220046,70,0.805,0.002,0.781,0.302,0.0598,-7.225,0.0434,128.001,4,0
07Sm4SlYGZ4CRSxgwP3hUr,211899,0,0.7,0.000897,0.938,0.708,0.15,-6.831,0.0637,127.95,4,0
6u6vaQoR0IXCWRSOP7h7D6,165909,61,0.77,0.00472,0.942,0.0,0.101,-5.548,0.192,132.08,4,0
02YMpD1xbZZzpZbuZNvmD7,253770,73,0.655,0.527,0.57,0.43,0.105,-11.475,0.0487,121.843,4,0
6E8Mb30yWPFcT2Y3be4CjY,229903,9,0.653,0.0129,0.791,0.0152,0.112,-8.057,0.088,127.994,4,0
5GFXl6uAUANwLkTeZmyr2R,214435,60,0.626,0.00285,0.866,0.775,0.217,-6.776,0.0415,130.989,4,0
6q36Cqt2d3O5jqrQR9uXCp,251201,69,0.723,0.259,0.875,0.0283,0.224,-5.052,0.0605,130.015,4,0
0sEkSDwCxjik95zgWLuzd5,246758,64,0.647,0.0748,0.834,0.305,0.0833,-5.279,0.0342,128.001,4,0
6MRUQNjaUud1TiFBRV8HNq,160314,68,0.765,0.00422,0.811,0.0,0.0699,-6.586,0.0482,127.925,4,0
787Y2idwCU2Rk60Prv4wpr,207514,75,0.747,0.00353,0.822,0.132,0.165,-6.373,0.0721,129.994,4,0
46N3FCKFABRjNoNBVq4osr,209552,73,0.755,0.00961,0.945,0.195,0.862,-5.695,0.0533,133.987,4,0
52r4FYDc8x1DlWt6x2vuiT,145454,70,0.884,0.0482,0.764,0.00123,0.106,-6.927,0.076,132.021,4,0
5LNFAjkC0DhgUfiQcKHrX4,155624,46,0.676,0.0404,0.869,0.373,0.0634,-6.22,0.0431,128.019,4,0
3CqaTHbiU2nBy3Ar9RnDHN,222315,68,0.652,0.00307,0.877,0.699,0.186,-6.281,0.0339,124.024,4,0
2bRM3rvHhI9cb2TCnnZIAR,179076,51,0.798,0.00241,0.607,0.534,0.267,-7.012,0.0467,129.989,4,0
38D7JeZb1SZfzZo6wGJGae,150000,54,0.644,0.00363,0.902,0.901,0.331,-8.184,0.0406,129.995,4,0
5IGqDVkK8bDHuQqsYvUvMt,183830,55,0.836,0.0235,0.842,0.736,0.102,-6.321,0.0477,129.02,4,0
3GiORO0zRwRT3g9CCklzkQ,171717,71,0.865,0.00136,0.978,0.381,0.0766,-4.29,0.0471,130.008,4,0
6R3CxqaSQqIQnnpPkm5sno,130490,61,0.714,0.0103,0.896,0.000633,0.114,-5.083,0.0521,130.002,4,0
6ovzIhWfOcUwYRlobZvJ06,168000,53,0.828,0.00803,0.812,0.0134,0.195,-5.225,0.0503,130.001,4,0
2C6js1uZ2MOTOuWoK30re8,210693,61,0.736,0.0417,0.863,0.0362,0.215,-4.59,0.219,130.007,4,0
5TK4IOdSlCvnsoj5txC7S0,158174,57,0.789,0.393,0.936,0.00798,0.113,-6.833,0.183,124.973,4,0
3VuPtliMz0oXO9bDnA1CHq,399360,53,0.757,0.000132,0.788,0.858,0.473,-6.535,0.0448,125.005,4,0
31BVToYJwvaDoA4SARM2ex,200930,48,0.802,0.000426,0.521,0.0628,0.0895,-8.579,0.0527,128.978,4,0
1ViErUfDfWkXPXTsjj3kyh,202500,57,0.681,0.00231,0.779,0.00859,0.153,-6.6,0.0479,127.964,4,0
7f3S9OhJPB9IrQgn4JXx3O,120902,55,0.78,0.00181,0.822,0.764,0.236,-7.849,0.0573,132.987,4,0
6o0gJtOgimGamRBTS80H5g,224124,75,0.811,0.00876,0.688,0.29,0.0894,-6.911,0.0747,128.975,4,0
02QE4LsAj7DBjMRxolGE8a,175856,63,0.754,0.00119,0.871,0.63,0.108,-7.006,0.0564,126.001,4,0
0iPwcwbrS0ZMIvqvyQw1Qs,320624,54,0.801,0.00412,0.955,0.935,0.0999,-5.341,0.054,128.013,4,0
7LXimIqTYO76Utly8VFABu,188320,65,0.712,0.00226,0.82,0.359,0.1,-6.624,0.0382,128.005,4,0
645e3XeVtB7QYpl3RdJBil,174375,59,0.795,0.00325,0.958,0.649,0.0909,-4.473,0.0475,128.044,4,0
5SFCEkybGYmmzKqewtDEaN,154215,67,0.788,0.0222,0.906,0.00283,0.0822,-5.863,0.0382,128.004,4,0
7gDgphzQU0urJU3AtoLJup,202657,57,0.809,0.0194,0.903,0.832,0.115,-5.122,0.166,127.015,4,0
5vASuVQkngtFoCOczem52V,228000,63,0.61,0.00482,0.951,0.0109,0.149,-4.659,0.0665,129.976,4,0
4oH7tOwRwU03GweO0gBoP5,240000,48,0.625,0.000218,0.911,0.173,0.103,-7.991,0.0399,128.972,4,0
2pgAIjDHGyhCiljwR8cHA6,172920,59,0.637,0.0316,0.961,0.346,0.22,-4.349,0.0763,124.98,4,0
5698qx5K7VmYzeJ6O4WR7v,156498,70,0.674,0.0482,0.723,0.0164,0.195,-6.678,0.0362,134.943,4,0
64lDlWh45oGS2GofvC8Vp4,187142,49,0.668,0.0042,0.956,0.0172,0.229,-2.586,0.145,125.932,4,0
0agQ9vIV7NP4dntGKLcCXO,153518,80,0.848,0.016,0.629,0.18,0.049,-6.198,0.0424,130.017,4,0
2PpQ4n7hQ5AwMwK8bXj3Jg,203081,39,0.715,0.0535,0.916,0.674,0.062,-6.383,0.0646,127.028,4,0
62bjfb5YMLvZU44vfjJVxp,214527,59,0.746,0.0211,0.978,0.00939,0.112,-4.879,0.0644,125.99,4,0
0cgODPSGPfVKvJ3ZarsK70,150987,63,0.772,0.00444,0.954,0.521,0.193,-6.176,0.0801,123.943,4,0
2CbuQYjqutizzJraX3ILZY,168199,49,0.694,0.315,0.785,0.000428,0.167,-6.383,0.11,132.012,4,0
4R3BIyY00WxYVZOmgrFp1Y,155625,64,0.682,0.00219,0.809,0.284,0.159,-5.508,0.0753,127.968,4,0
32EbZeoDAXpEyxiTm3mG6P,174225,42,0.718,0.106,0.851,0.0118,0.156,-4.098,0.033,126.001,4,0
2gKewcQZEV1fqoWH81RUDk,201928,70,0.851,0.000118,0.892,0.104,0.0594,-6.869,0.091,126.011,4,0
1LgfBZnwX0IDLNrVbMZbzV,189728,44,0.907,0.0322,0.66,0.0165,0.0801,-5.699,0.261,122.055,4,0
1LldihpfcYdxAnCigKijW2,146230,67,0.922,0.0527,0.764,4.35e-05,0.292,-4.714,0.0964,126.978,4,0
6n34hL7CBdTVeekAeprHow,184244,48,0.771,0.0026,0.788,0.00553,0.112,-6.677,0.0728,129.029,4,0
1vQWFjEC34DHNXrRTFjDxe,178935,71,0.704,0.174,0.919,0.00787,0.0831,-4.142,0.0546,126.044,4,0
3HrHhTWonBqF4mDasi8xvC,166448,52,0.777,0.285,0.934,3.86e-05,0.275,-0.959,0.254,88.009,4,0
07Sm4SlYGZ4CRSxgwP3hUr,211899,0,0.7,0.000897,0.938,0.708,0.15,-6.831,0.0637,127.95,4,0
28bko2C8s1cI3oOvXag2gZ,199354,0,0.545,0.185,0.707,0.222,0.344,-9.966,0.058,123.883,4,0
2KVAO2OAH6a9Tr2DqYL65g,175714,0,0.764,0.0118,0.865,0.722,0.0617,-6.907,0.109,125.997,4,0
6E8Mb30yWPFcT2Y3be4CjY,229903,9,0.653,0.0129,0.791,0.0152,0.112,-8.057,0.088,127.994,4,0
7cXOERtbj4ZOk0I6ivACvb,127380,32,0.816,0.257,0.488,0.0,0.0747,-4.049,0.0432,95.991,4,0
5bUGTPa2WYYS9P49MzAljd,167855,39,0.646,0.0853,0.962,0.000838,0.493,-4.148,0.0485,161.042,4,0
6eHQ2jZEzEyyBeO7K7KPyy,259039,0,0.67,0.0185,0.631,0.0298,0.0716,-9.657,0.0346,123.019,4,0
3RWYv4VkjSBI1AMXc2YOpa,187337,32,0.873,0.0048,0.87,0.148,0.141,-5.052,0.0391,123.013,4,0
5iq8BZoCP05ihLpMVUB6VA,173250,0,0.625,0.0121,0.85,0.103,0.129,-6.531,0.0531,159.994,4,0
5fyrHkSghTUzUwg4tNjlHL,202786,0,0.611,0.000933,0.834,0.74,0.0882,-6.341,0.0546,145.019,4,0
5DqY3RLK5Vl6zvTc1vv06A,175730,0,0.822,0.031,0.776,0.48,0.0875,-5.272,0.0595,130.024,4,0
1VNZtpJBPdyhW5EOOhLw7r,187883,0,0.834,0.00328,0.897,0.359,0.513,-7.47,0.0604,128.009,4,0
5NB7R5j9bQlR3c3HEKmRL3,160616,14,0.667,0.00101,0.968,0.0197,0.311,-3.977,0.175,129.937,4,0
2rgtbtPeODayxJBwMo5glI,216868,19,0.621,0.177,0.941,0.122,0.123,-5.159,0.0362,134.004,4,0
002mQ6kXOWDP2i5IZcwDVc,144304,0,0.801,0.165,0.737,0.552,0.244,-6.64,0.154,140.033,3,0
02PEQC6LVga28eL5xLJiaI,361080,9,0.511,0.112,0.589,0.477,0.0825,-8.376,0.0304,124.98,4,0
2pw12Ta8UfYKesE52ldUFm,125806,0,0.821,0.213,0.592,0.0,0.116,-11.013,0.0908,124.015,4,0
5LQezGj5lw0iivFOtVchxw,186263,0,0.537,0.0919,0.937,0.00334,0.343,-6.121,0.0433,124.998,4,0
5azE1OgMa2Zdd5qEOmOpps,144124,0,0.747,0.0388,0.821,0.0225,0.123,-4.814,0.0703,145.033,4,0
4XVUUqIJa8DkpNF5rpqzF6,212338,0,0.665,0.0603,0.886,0.749,0.0847,-6.737,0.0447,130.023,4,0
4nTa22B8sDDzurR1Dm5yz7,155476,0,0.733,0.0563,0.787,0.0,0.118,-3.914,0.0649,126.057,4,0
4wihcfLFZXBu783CbgRHyZ,361703,0,0.636,0.00548,0.704,0.466,0.107,-7.586,0.0388,124.008,4,0
5TCRUxemPlPxOVWIIk5Dsk,271476,0,0.532,0.0069,0.964,0.477,0.139,-7.232,0.0438,122.976,4,0
6m9TOIArVxh3J4KryJie8N,198688,0,0.791,6.77e-05,0.817,0.719,0.106,-8.614,0.0582,121.996,4,0
7oDSG2Q9RBU0QjgtfYQOdD,157086,0,0.664,0.333,0.762,1.26e-06,0.177,-4.286,0.104,118.979,4,0
7gJ4fxyVlsTvk9deROJc0F,194526,0,0.56,0.00237,0.715,0.000319,0.116,-2.093,0.0501,189.974,4,0
6rHen83Vy62TQbTgKayl9j,180003,0,0.555,0.000493,0.931,0.883,0.544,-5.083,0.251,160.073,4,0
5qfdgng14NUu8MMdpqvPL6,156274,0,0.621,0.00995,0.982,0.0,0.184,-2.471,0.164,152.962,4,0
7zkIBL3GmwmggBLTnHwLa9,157718,0,0.598,0.00466,0.856,0.0178,0.147,-3.731,0.053,175.048,4,0
4PwinQ7n4EYmI95sOhlh2i,161273,0,0.572,0.00768,0.886,0.000168,0.0462,-4.328,0.036,128.052,4,0
1f9H7N9ijHFnV0BqJufUIS,165000,0,0.693,0.0356,0.887,3.06e-06,0.381,-5.124,0.0742,119.995,4,0
40MgmjkoAwZNg6gsGrgWlI,188326,0,0.751,0.0591,0.853,0.0,0.611,-4.821,0.218,123.997,4,0
2PUVc5dzb7xkgE1Ld6UhF5,121084,0,0.555,0.00284,0.964,0.00549,0.379,-3.518,0.044,170.036,3,0
2kG38uIoDRlqJU0aFafpP0,166162,0,0.665,0.000178,0.904,0.000891,0.571,-4.815,0.0416,129.022,4,0
3dHBdRQoAQpumu58GPl1TU,161563,0,0.688,0.0111,0.885,0.607,0.119,-5.547,0.0341,126.996,4,0
5Jz0CPI9YYi8pUVAHDBZLn,164696,0,0.772,0.0534,0.951,9.25e-05,0.218,-3.452,0.164,127.993,4,0
386FztxeWI2aSqF6jLfGUT,175748,0,0.787,0.0483,0.925,0.0,0.326,-4.51,0.0524,127.037,4,0
4rV0XtqahATaPf29s1rpAd,173793,0,0.514,0.0502,0.867,0.0,0.0984,-3.348,0.0895,174.15,4,0
640Mqt7rGD8xjq0H4f9ASQ,201931,23,0.585,0.0753,0.886,0.00166,0.108,-3.707,0.0649,145.212,4,0
5uHhFAFhA5ll180Z2xHMz0,135887,0,0.598,0.00562,0.919,0.122,0.108,-4.419,0.0496,174.047,4,0
5UeW8R15toXJcw6Vk5dBb8,138281,0,0.71,0.0137,0.935,0.696,0.0898,-5.096,0.0594,127.994,4,0
66YbWT3XeApUWA0OnEVSKk,204053,0,0.79,0.000538,0.796,0.547,0.0874,-4.225,0.228,155.057,4,0
3DY7wEKASnMFOzxjX3mFxK,185693,0,0.654,0.00536,0.94,0.0061,0.199,-5.186,0.323,137.053,4,0
3T808KZtBzAJTtZMNQR82g,183997,0,0.848,0.0535,0.668,0.24,0.0945,-7.968,0.113,127.997,4,0
7Fj5v84PzzbUuQg9Uzghjp,260000,0,0.72,0.169,0.84,0.324,0.582,-7.195,0.0668,134.997,4,0
1IiGlnA7K558hYKMQBov7B,207217,0,0.558,0.00017,0.734,0.928,0.12,-10.176,0.029,128.011,4,0
4nDQP2tdsxDsqpzA42lp3b,185517,0,0.718,0.00363,0.995,0.706,0.913,-2.913,0.412,144.884,4,0
3MyUhaoPmjq0vNRP53qtNz,207887,0,0.719,0.112,0.688,0.467,0.678,-6.352,0.0339,142.044,4,0
5cMC0L8fGfM8PwCjKQd14V,249466,0,0.613,0.00245,0.726,0.366,0.203,-9.527,0.0346,127.998,4,0
0i3NZpE5KwC70tf0GSKekx,260001,52,0.514,0.0309,0.534,7.94e-05,0.321,-4.621,0.288,146.872,4,0
3HrHhTWonBqF4mDasi8xvC,166448,52,0.777,0.285,0.934,3.86e-05,0.275,-0.959,0.254,88.009,4,0
5rzHkSHRyZUdQcCX6noFDB,240000,62,0.46,0.00688,0.959,0.956,0.12,-2.096,0.096,140.071,4,0
20iODoi8eZUC1sBS5C01GF,189517,50,0.522,0.268,0.931,0.0137,0.206,-2.585,0.0859,145.069,4,0
5U0uFS6xvx7UCskac6yUF0,145714,54,0.516,6.07e-05,0.979,0.0049,0.422,-1.791,0.0682,140.12,4,0
3EZT1GQldSjQALioFg3XEp,169985,37,0.476,0.0576,0.818,0.0618,0.114,-5.342,0.148,159.878,4,0
3tiC6D3N07kUIJXKNDRHjy,205241,47,0.632,0.0561,0.859,5.93e-05,0.117,-3.327,0.0586,145.103,4,0
6tG5dlQgmOK40DX44XkJJK,205714,36,0.705,0.0332,0.838,0.0365,0.215,-5.86,0.134,140.046,4,0
6SRDN6AyatafwXnJh6KI1n,301095,35,0.178,0.356,0.9,0.00224,0.661,-4.327,0.394,75.398,4,0
3b26vJtV7KETHKtu4sxabB,152516,56,0.559,0.0164,0.76,0.00188,0.109,-4.768,0.0551,155.095,4,0
6mjAMJjMb5FUvRFOyBLeKv,140142,43,0.687,0.000349,0.965,0.84,0.0761,-1.558,0.0419,139.988,4,0
4elUJWLSukWtdMmNIjGQKM,191357,53,0.497,0.005,0.941,0.00855,0.477,-0.711,0.112,140.234,4,0
78a91L74IHZVQNyh3wgE3d,189428,57,0.464,0.026,0.918,0.00019,0.956,-2.152,0.122,140.058,4,0
4ZlcezbAuIfO400BvhlvtD,204923,60,0.614,0.00235,0.983,0.327,0.69,-2.133,0.0729,130.018,4,0
3H0u4i0rnjVYnaYlT6hIw1,167314,59,0.479,0.00532,0.903,0.067,0.0753,-5.655,0.215,174.987,4,0
3MyUhaoPmjq0vNRP53qtNz,207887,0,0.719,0.112,0.688,0.467,0.678,-6.352,0.0339,142.044,4,0
3F6DRq9JshCbbjEFjcxHt5,207964,37,0.765,0.0998,0.721,1.71e-05,0.0791,-6.354,0.0336,139.947,4,0
5KbDsa9FwfOLlU0lEK4a54,229714,41,0.756,0.0158,0.915,0.00267,0.686,-2.132,0.124,140.184,4,0
0bqnisRuU2P52pXp3vXWol,215172,61,0.577,0.0757,0.967,0.00448,0.127,-0.982,0.112,174.0,4,0
29OFLlrrfKIEVwbVMTjBYe,185244,66,0.751,0.019,0.864,0.0,0.0557,-2.85,0.125,140.078,4,0
54kWlu1U9fphJ8VuNA39U9,208000,0,0.608,0.143,0.778,0.00595,0.319,-4.053,0.0384,150.07,4,0
6aPdtRMLS4iF0zKTszorCB,134543,43,0.876,0.176,0.928,5.1e-06,0.188,-3.752,0.0966,144.949,4,0
30aEleGsSvwoORcXA4mKgT,166896,68,0.708,0.036,0.951,0.000342,0.0921,0.826,0.28,173.993,4,0
2A3eCsmsW5ztqItagBLCVP,195428,54,0.555,0.00589,0.924,0.000232,0.107,-3.13,0.0451,139.967,4,0
3xE0aFAEDbS3hjtBB5PKLT,187916,52,0.748,0.16,0.859,0.00275,0.081,-5.479,0.255,144.192,4,0
0PyX0nNJjFCGPIMrlXUN1U,172610,41,0.705,0.0193,0.894,0.0811,0.09,-4.787,0.0444,148.043,4,0
2DIKCVLxEwCInD7apxfMVH,179200,31,0.609,0.00198,0.936,0.772,0.215,-4.367,0.0644,149.994,4,0
6AFESCtuUjE4vfi2OFKKn6,177103,43,0.406,0.00274,0.944,0.000102,0.184,-4.135,0.0875,72.528,4,0
7hBUvEg6V9TQPZgLie2krb,157600,56,0.536,0.00101,0.961,0.619,0.477,-2.008,0.0536,150.037,4,0
0Uy2wbMiudT1PmJCpyxo1x,220800,32,0.722,0.0218,0.881,0.00263,0.308,-2.958,0.0582,100.004,4,0
2sOBIuHSmGcdCnfzJJhfvK,241655,44,0.719,0.0064,0.886,0.616,0.321,-6.376,0.314,144.955,4,0
1naoBbS1eIIMeO8HGLKWpw,223200,34,0.329,0.00538,0.946,0.00631,0.0959,-2.861,0.182,150.074,4,0
